名前,個人URL,ORCID,所属、役職,所属、役職URL,住所,アクセス方法,研究キーワード
"ヘネ ジュニア メル フォレスト (HAINEY JR., Mel Forrest) ",https://samurai.nims.go.jp//profiles/haineyjr_mel,https://orcid.org/0000-0003-3878-099X,"機能性材料研究拠点,光機能分野,プラズモニクスグループ,NIMSポスドク研究員,","https://samurai.nims.go.jp//profiles?unit=rp000,https://samurai.nims.go.jp//profiles?unit=rpc00,https://samurai.nims.go.jp//profiles?unit=rpc30,https://samurai.nims.go.jp//profiles?employee_position=P7600","305-0047 茨城県つくば市千現1-2-1 ",https://www.nims.go.jp/nims/office/tsukuba_sengen.html,
"ヘンジー ジョール (HENZIE, Joel) ",https://samurai.nims.go.jp//profiles/henzie_joeladam,https://orcid.org/0000-0002-9190-2645,"国際ナノアーキテクトニクス研究拠点(MANA),ナノマテリアル分野,メソスケール物質化学グループ,主幹研究員,","https://samurai.nims.go.jp//profiles?unit=mp000,https://samurai.nims.go.jp//profiles?unit=mp200,https://samurai.nims.go.jp//profiles?unit=mp2f0,https://samurai.nims.go.jp//profiles?employee_position=G5200","305-0044 茨城県つくば市並木1-1 ",https://www.nims.go.jp/nims/office/tsukuba_namiki.html,
"ベリック アレクセイ (BELIK, Alexei) ",https://samurai.nims.go.jp//profiles/alexei_belik,https://orcid.org/0000-0001-9031-2355,"国際ナノアーキテクトニクス研究拠点(MANA),ナノマテリアル分野,量子物質創製グループ,主席研究員,","https://samurai.nims.go.jp//profiles?unit=mp000,https://samurai.nims.go.jp//profiles?unit=mp200,https://samurai.nims.go.jp//profiles?unit=mp2o0,https://samurai.nims.go.jp//profiles?employee_position=G4900","305-0044 茨城県つくば市並木1-1 ",https://www.nims.go.jp/nims/office/tsukuba_namiki.html,"Multiferroic, High pressure, Memory elements"
"ペイン ダニエルトニー (PAYNE, Daniel Tony) ",https://samurai.nims.go.jp//profiles/payne_daniel_tony,https://orcid.org/0000-0001-7707-8381,"グローバル中核部門,若手国際研究センター,ＩＣＹＳ－ＮＡＭＩＫＩ,ICYS-Namiki研究員,","https://samurai.nims.go.jp//profiles?unit=gi000,https://samurai.nims.go.jp//profiles?unit=gi100,https://samurai.nims.go.jp//profiles?unit=gi120,https://samurai.nims.go.jp//profiles?employee_position=L1150","305-0044 茨城県つくば市並木1-1 ",https://www.nims.go.jp/nims/office/tsukuba_namiki.html,
"宝野 和博 (HONO, Kazuhiro) ",https://samurai.nims.go.jp//profiles/kazuhiro_hono,https://orcid.org/0000-0001-7367-0193,"理事,フェロー,グローバル中核部門,部門長,磁性・スピントロニクス材料研究拠点,元素戦略磁性材料研究拠点,解析評価グループ,グループリーダー,","https://samurai.nims.go.jp//profiles?employee_position=A0010,https://samurai.nims.go.jp//profiles?unit=ab000,https://samurai.nims.go.jp//profiles?unit=gi000,https://samurai.nims.go.jp//profiles?employee_position=G0110,https://samurai.nims.go.jp//profiles?unit=rs000,https://samurai.nims.go.jp//profiles?unit=rs300,https://samurai.nims.go.jp//profiles?unit=rs340,https://samurai.nims.go.jp//profiles?employee_position=G2050","305-0047 茨城県つくば市千現1-2-1 ",https://www.nims.go.jp/nims/office/tsukuba_sengen.html,"磁性材料,磁気記録媒体,永久磁石,ハーフメタル,スピントロニクス素子,ナノ解析,アトムプローブ,金属材料の微細組織と特性,マグネシウム合金"
"細田 奈麻絵 (HOSODA, Naoe) ",https://samurai.nims.go.jp//profiles/hosoda_naoe,https://orcid.org/0000-0002-7440-4927,"構造材料研究拠点,接合・造型分野,表面・接着科学グループ,グループリーダー,","https://samurai.nims.go.jp//profiles?unit=rt000,https://samurai.nims.go.jp//profiles?unit=rtb00,https://samurai.nims.go.jp//profiles?unit=rtb70,https://samurai.nims.go.jp//profiles?employee_position=G2050","305-0044 茨城県つくば市並木1-1 ",https://www.nims.go.jp/nims/office/tsukuba_namiki.html,"biomimetics, adhesion, interconnection"
"細野 秀雄 (HOSONO, Hideo) ",https://samurai.nims.go.jp//profiles/hosono_hideo,https://orcid.org/0000-0001-9260-6728,"フェロー,特別フェロー,国際ナノアーキテクトニクス研究拠点(MANA),ナノセオリー分野,電子活性材料チーム,チームリーダー,","https://samurai.nims.go.jp//profiles?unit=ab000,https://samurai.nims.go.jp//profiles?employee_position=P9410,https://samurai.nims.go.jp//profiles?unit=mp000,https://samurai.nims.go.jp//profiles?unit=mp600,https://samurai.nims.go.jp//profiles?unit=mp650,https://samurai.nims.go.jp//profiles?employee_position=G1900","305-0044 茨城県つくば市並木1-1 ",https://www.nims.go.jp/nims/office/tsukuba_namiki.html,
"細谷 順子 (HOSOYA, Junko) ",https://samurai.nims.go.jp//profiles/hosoya_junko,https://orcid.org/0000-0001-6710-8954,"統合型材料開発・情報基盤部門,材料データプラットフォームセンター,データシステムグループ,主任エンジニア,統合型材料開発・情報基盤部門,材料データプラットフォームセンター,データサービスチーム,主任エンジニア,統合型材料開発・情報基盤部門,データ駆動無機材料グループ,主任エンジニア,統合型材料開発・情報基盤部門,マテリアルズインテグレーションコンソーシアム,主任エンジニア,","https://samurai.nims.go.jp//profiles?unit=kj000,https://samurai.nims.go.jp//profiles?unit=kj500,https://samurai.nims.go.jp//profiles?unit=kj580,https://samurai.nims.go.jp//profiles?employee_position=G5650,https://samurai.nims.go.jp//profiles?unit=kj000,https://samurai.nims.go.jp//profiles?unit=kj500,https://samurai.nims.go.jp//profiles?unit=kj5c0,https://samurai.nims.go.jp//profiles?employee_position=G5650,https://samurai.nims.go.jp//profiles?unit=kj000,https://samurai.nims.go.jp//profiles?unit=kj930,https://samurai.nims.go.jp//profiles?employee_position=G5650,https://samurai.nims.go.jp//profiles?unit=kj000,https://samurai.nims.go.jp//profiles?unit=kja00,https://samurai.nims.go.jp//profiles?employee_position=G5650","305-0044 茨城県つくば市並木1-1 ",https://www.nims.go.jp/nims/office/tsukuba_namiki.html,
"細矢 雄司 (HOSOYA, Yuji) ",https://samurai.nims.go.jp//profiles/hosoya_yuji,https://orcid.org/0000-0002-3913-9451,,,"305-0047 茨城県つくば市千現1-2-1 ",https://www.nims.go.jp/nims/office/tsukuba_sengen.html,"機能材料・デバイス 材料加工・処理"
"本郷 宏通 (HONGO, Hiromichi) ",https://samurai.nims.go.jp//profiles/hongo_hiromichi,https://orcid.org/0000-0003-2120-7249,"構造材料研究拠点,研究業務員,","https://samurai.nims.go.jp//profiles?unit=rt000,https://samurai.nims.go.jp//profiles?employee_position=P7800","305-0047 茨城県つくば市千現1-2-1 ",https://www.nims.go.jp/nims/office/tsukuba_sengen.html,
"本田 博史 (HONDA, Hiroshi) ",https://samurai.nims.go.jp//profiles/honda_hiroshi,https://orcid.org/0000-0003-0011-9063,"構造材料研究拠点,接合・造型分野,積層スマート材料グループ,主任研究員,","https://samurai.nims.go.jp//profiles?unit=rt000,https://samurai.nims.go.jp//profiles?unit=rtb00,https://samurai.nims.go.jp//profiles?unit=rtb60,https://samurai.nims.go.jp//profiles?employee_position=G5500","305-0047 茨城県つくば市千現1-2-1 ",https://www.nims.go.jp/nims/office/tsukuba_sengen.html,"レーザ加工,アブレーション,微細構造形成"
"本間 健太 (HOMMA, Kenta) ",https://samurai.nims.go.jp//profiles/homma_kenta,https://orcid.org/0000-0002-3960-4093,"機能性材料研究拠点,ポリマー・バイオ分野,メカノバイオロジーグループ,外来研究者,","https://samurai.nims.go.jp//profiles?unit=rp000,https://samurai.nims.go.jp//profiles?unit=rpa00,https://samurai.nims.go.jp//profiles?unit=rpa90,https://samurai.nims.go.jp//profiles?employee_position=P8700","305-0044 茨城県つくば市並木1-1 ",https://www.nims.go.jp/nims/office/tsukuba_namiki.html,
"馬 仁志 (MA, Renzhi) ",https://samurai.nims.go.jp//profiles/ma_renzhi,https://orcid.org/0000-0001-7126-2006,"国際ナノアーキテクトニクス研究拠点(MANA),ナノマテリアル分野,機能性ナノマテリアルグループ,グループリーダー,国際ナノアーキテクトニクス研究拠点(MANA),MANA准主任研究者,","https://samurai.nims.go.jp//profiles?unit=mp000,https://samurai.nims.go.jp//profiles?unit=mp200,https://samurai.nims.go.jp//profiles?unit=mp2k0,https://samurai.nims.go.jp//profiles?employee_position=G2050,https://samurai.nims.go.jp//profiles?unit=mp000,https://samurai.nims.go.jp//profiles?employee_position=G5840","305-0044 茨城県つくば市並木1-1 ",https://www.nims.go.jp/nims/office/tsukuba_namiki.html,"層状物質,ナノシート,遷移金属"
"前田 芳夫 (MAEDA, Yoshio) ",https://samurai.nims.go.jp//profiles/maeda_yoshio,https://orcid.org/0000-0003-3800-6558,"構造材料研究拠点,構造材料試験プラットフォーム,疲労・腐食グループ,嘱託職員(旧称：フレッシュキャリア),","https://samurai.nims.go.jp//profiles?unit=rt000,https://samurai.nims.go.jp//profiles?unit=rt200,https://samurai.nims.go.jp//profiles?unit=rt220,https://samurai.nims.go.jp//profiles?employee_position=P7900","305-0047 茨城県つくば市千現1-2-1 ",https://www.nims.go.jp/nims/office/tsukuba_sengen.html,
"増田 啓介 (MASUDA, Keisuke) ",https://samurai.nims.go.jp//profiles/masuda_keisuke,https://orcid.org/0000-0002-6884-6390,"磁性・スピントロニクス材料研究拠点,磁性理論グループ,研究員,","https://samurai.nims.go.jp//profiles?unit=rs000,https://samurai.nims.go.jp//profiles?unit=rs270,https://samurai.nims.go.jp//profiles?employee_position=G5800","305-0047 茨城県つくば市千現1-2-1 ",https://www.nims.go.jp/nims/office/tsukuba_sengen.html,"スピントロニクス,磁性材料,第一原理計算"
"増田 卓也 (MASUDA, Takuya) ",https://samurai.nims.go.jp//profiles/masuda_takuya,https://orcid.org/0000-0001-7462-2177,"エネルギー・環境材料研究拠点,副拠点長,理事長特別補佐,エネルギー・環境材料研究拠点,蓄電池基盤プラットフォーム,プラットフォーム長,エネルギー・環境材料研究拠点,電池材料解析グループ,グループリーダー,エネルギー・環境材料研究拠点,先進蓄電池研究開発拠点,先端計測チーム,チームリーダー,エネルギー・環境材料研究拠点,先進蓄電池研究開発拠点,運営総括室,室長,","https://samurai.nims.go.jp//profiles?unit=rq000,https://samurai.nims.go.jp//profiles?employee_position=G0200,https://samurai.nims.go.jp//profiles?employee_position=B0200,https://samurai.nims.go.jp//profiles?unit=rq000,https://samurai.nims.go.jp//profiles?unit=rq200,https://samurai.nims.go.jp//profiles?employee_position=G0340,https://samurai.nims.go.jp//profiles?unit=rq000,https://samurai.nims.go.jp//profiles?unit=rq3c0,https://samurai.nims.go.jp//profiles?employee_position=G2050,https://samurai.nims.go.jp//profiles?unit=rq000,https://samurai.nims.go.jp//profiles?unit=rq600,https://samurai.nims.go.jp//profiles?unit=rq6a0,https://samurai.nims.go.jp//profiles?employee_position=G1900,https://samurai.nims.go.jp//profiles?unit=rq000,https://samurai.nims.go.jp//profiles?unit=rq600,https://samurai.nims.go.jp//profiles?unit=rq610,https://samurai.nims.go.jp//profiles?employee_position=G2200","305-0044 茨城県つくば市並木1-1 ",https://www.nims.go.jp/nims/office/tsukuba_namiki.html,
"升田 博之 (MASUDA, Hiroyuki) ",https://samurai.nims.go.jp//profiles/masuda_hiroyuki,https://orcid.org/0000-0003-2847-1616,"構造材料研究拠点,解析・評価分野,腐食特性グループ,NIMS特別研究員,","https://samurai.nims.go.jp//profiles?unit=rt000,https://samurai.nims.go.jp//profiles?unit=rtc00,https://samurai.nims.go.jp//profiles?unit=rtc20,https://samurai.nims.go.jp//profiles?employee_position=P7400","305-0047 茨城県つくば市千現1-2-1 ",https://www.nims.go.jp/nims/office/tsukuba_sengen.html,"SCC,水素,KFM, MFM"
"増野 敦信 (MASUNO, Atsunobu) ",https://samurai.nims.go.jp//profiles/masuno_atsunobu,https://orcid.org/0000-0003-0667-9782,"先端材料解析研究拠点,客員研究者,","https://samurai.nims.go.jp//profiles?unit=kf000,https://samurai.nims.go.jp//profiles?employee_position=P8500","679-5148 兵庫県佐用郡佐用町光都1-1-1 ",http://www.nims.go.jp/nims/office/hyogo_nishiharima.html,
"松井 良夫 (MATSUI, Yoshio) ",https://samurai.nims.go.jp//profiles/matsui_yoshio,https://orcid.org/0000-0003-2044-3450,"技術開発・共用部門,ナノテクノロジー融合ステーション,ナノファブリケーショングループ,派遣,","https://samurai.nims.go.jp//profiles?unit=kh300,https://samurai.nims.go.jp//profiles?unit=kh370,https://samurai.nims.go.jp//profiles?unit=kh371,https://samurai.nims.go.jp//profiles?employee_position=P8200","305-0044 茨城県つくば市並木1-1 ",https://www.nims.go.jp/nims/office/tsukuba_namiki.html,"High-Resolution Electron Microscopy, Lorenz Microscopy, Inorganic Materials"
"松下 能孝 (MATSUSHITA, Yoshitaka) ",https://samurai.nims.go.jp//profiles/matsushita_yoshitaka,https://orcid.org/0000-0002-4968-8905,"技術開発・共用部門,材料分析ステーション,副ステーション長,技術開発・共用部門,材料分析ステーション,化学分析・Ｘ線回折グループ,グループリーダー,","https://samurai.nims.go.jp//profiles?unit=kh000,https://samurai.nims.go.jp//profiles?unit=kh330,https://samurai.nims.go.jp//profiles?employee_position=G1600,https://samurai.nims.go.jp//profiles?unit=kh300,https://samurai.nims.go.jp//profiles?unit=kh330,https://samurai.nims.go.jp//profiles?unit=kh332,https://samurai.nims.go.jp//profiles?employee_position=G2050","305-0047 茨城県つくば市千現1-2-1 ",https://www.nims.go.jp/nims/office/tsukuba_sengen.html,
"松田 朝彦 (MATSUDA, Asahiko) ",https://samurai.nims.go.jp//profiles/matsuda_asahiko,https://orcid.org/0000-0001-5989-027X,"統合型材料開発・情報基盤部門,材料データプラットフォームセンター,データシステムグループ,エンジニア,統合型材料開発・情報基盤部門,材料データプラットフォームセンター,データサービスチーム,エンジニア,統合型材料開発・情報基盤部門,SIP-MIラボ,構造材料データベースチーム,エンジニア,統合型材料開発・情報基盤部門,マテリアルズインテグレーションコンソーシアム,エンジニア,","https://samurai.nims.go.jp//profiles?unit=kj000,https://samurai.nims.go.jp//profiles?unit=kj500,https://samurai.nims.go.jp//profiles?unit=kj580,https://samurai.nims.go.jp//profiles?employee_position=G5900,https://samurai.nims.go.jp//profiles?unit=kj000,https://samurai.nims.go.jp//profiles?unit=kj500,https://samurai.nims.go.jp//profiles?unit=kj5c0,https://samurai.nims.go.jp//profiles?employee_position=G5900,https://samurai.nims.go.jp//profiles?unit=kj000,https://samurai.nims.go.jp//profiles?unit=kj200,https://samurai.nims.go.jp//profiles?unit=kj2c0,https://samurai.nims.go.jp//profiles?employee_position=G5900,https://samurai.nims.go.jp//profiles?unit=kj000,https://samurai.nims.go.jp//profiles?unit=kja00,https://samurai.nims.go.jp//profiles?employee_position=G5900","305-0044 茨城県つくば市並木1-1 ",https://www.nims.go.jp/nims/office/tsukuba_namiki.html,"実験メタデータ, データリポジトリ, 材料科学語彙, 半導体"
"松田 翔一 (MATSUDA, Shoichi) ",https://samurai.nims.go.jp//profiles/matsuda_shoichi,https://orcid.org/0000-0002-0640-3404,"エネルギー・環境材料研究拠点,二次電池材料グループ,主任研究員,エネルギー・環境材料研究拠点,先進蓄電池研究開発拠点,スマートラボチーム,チームリーダー,","https://samurai.nims.go.jp//profiles?unit=rq000,https://samurai.nims.go.jp//profiles?unit=rq310,https://samurai.nims.go.jp//profiles?employee_position=G5500,https://samurai.nims.go.jp//profiles?unit=rq000,https://samurai.nims.go.jp//profiles?unit=rq600,https://samurai.nims.go.jp//profiles?unit=rq680,https://samurai.nims.go.jp//profiles?employee_position=G1900","305-0044 茨城県つくば市並木1-1 ",https://www.nims.go.jp/nims/office/tsukuba_namiki.html,
"松永 哲也 (MATSUNAGA, Tetsuya) ",https://samurai.nims.go.jp//profiles/matsunaga_tetsuya,https://orcid.org/0000-0002-9820-1163,"構造材料研究拠点,設計・創造分野,計算構造材料グループ,主幹研究員,構造材料研究拠点,耐熱材料設計チーム,主幹研究員,","https://samurai.nims.go.jp//profiles?unit=rt000,https://samurai.nims.go.jp//profiles?unit=rta00,https://samurai.nims.go.jp//profiles?unit=rta80,https://samurai.nims.go.jp//profiles?employee_position=G5200,https://samurai.nims.go.jp//profiles?unit=rt000,https://samurai.nims.go.jp//profiles?unit=rte00,https://samurai.nims.go.jp//profiles?employee_position=G5200","305-0047 茨城県つくば市千現1-2-1 ",https://www.nims.go.jp/nims/office/tsukuba_sengen.html,
